id	pos	category	stereotype	lemma	level
JA00241	n	dmc	no	ぱよく	inclusive
JA00242	n	dmc	no	ふぇみ	inclusive
JA00243	n	dmc	no	ますごみ	inclusive
JA00244	n	dmc	no	アベガー	inclusive
JA00245	n	dmc	no	アベノセイダーズ	inclusive
JA00246	n	dmc	no	クソアカ	inclusive
JA00247	n	dmc	no	ズッ婚バッ婚	inclusive
JA00248	n	dmc	no	ツイフェミ	inclusive
JA00249	n	dmc	no	ナチ	inclusive
JA00250	n	dmc	no	ネトウヨ	inclusive
JA00251	n	dmc	no	ネトサヨ	inclusive
JA00252	n	dmc	no	パヨク	inclusive
JA00253	n	dmc	no	フェミ	inclusive
JA00254	n	dmc	no	マスゴミ	inclusive
JA00255	n	dmc	no	出羽守	inclusive
JA00256	n	dmc	no	唯我独尊	inclusive
JA00257	n	dmc	no	国賊	conservative
JA00258	n	dmc	no	売国奴	conservative
JA00259	n	dmc	no	嫌韓	inclusive
JA00260	n	dmc	no	巾着	inclusive
JA00261	n	dmc	no	御用学者	inclusive
JA00262	n	dmc	no	腰巾着	inclusive
JA00263	n	dmc	no	舐め腐る	conservative
JA00264	n	dmc	no	表現の自由戦士	inclusive
JA00265	n	dmc	no	軟派	inclusive
JA00266	n	dmc	no	転売ヤー	inclusive
JA00267	n	dmc	no	逝ってよし	conservative
JA00268	n	dmc	no	非国民	conservative
JA00269	n	is	no	えた	conservative
JA00270	n	is	no	なまぽ	conservative
JA00271	n	is	no	ほわいととらっしゅ	conservative
JA00272	n	is	no	エタ	conservative
JA00273	n	is	no	ナマポ	conservative
JA00274	n	is	no	ホワイトトラッシュ	conservative
JA00275	n	is	no	上級国民	inclusive
JA00276	n	is	no	乞丐	inclusive
JA00277	n	is	no	乞食	inclusive
JA00278	n	is	no	土方	inclusive
JA00279	n	is	no	子ども部屋おじさん	inclusive
JA00280	n	is	no	子供部屋おじさん	inclusive
JA00281	n	is	no	成り金	inclusive
JA00282	n	is	no	河原者	conservative
JA00283	n	is	no	穢多	conservative
JA00284	n	is	no	陰キャ	inclusive
JA00285	n	is	no	陰キャラ	inclusive
JA00286	n	is	no	雲助	inclusive
JA00287	n	is	no	非人	conservative
JA00288	n	om	yes	おとめん	inclusive
JA00289	n	om	yes	オカマ	conservative
JA00290	n	om	yes	オトメン	inclusive
JA00291	n	om	yes	オナベ	conservative
JA00292	n	om	yes	カーペットマンチャー	conservative
JA00293	n	om	yes	ゲイボーイ	inclusive
JA00294	n	om	yes	シーメール	conservative
JA00295	n	om	yes	ファッジパッカー	conservative
JA00296	n	pr	no	パパ活	inclusive
JA00297	n	pr	no	パン助	conservative
JA00298	n	pr	no	円光	inclusive
JA00299	n	pr	no	売女	conservative
JA00300	n	pr	no	売春婦	inclusive
JA00301	n	pr	no	女郎	conservative
JA00302	n	pr	no	援交	inclusive
JA00303	n	pr	no	援助交際	inclusive
JA00304	n	pr	no	泡姫	inclusive
JA00305	n	pr	no	男娼	inclusive
JA00306	n	pr	no	痴女	inclusive
JA00307	n	pr	no	立ちんぼ	inclusive
JA00308	n	ps	yes	かいく	conservative
JA00309	n	ps	yes	ぐえん	conservative
JA00310	n	ps	yes	じゃっぷ	conservative
JA00311	n	ps	yes	ちゃんころ	conservative
JA00312	n	ps	yes	ちょっぱり	conservative
JA00313	n	ps	yes	にぐろ	conservative
JA00314	n	ps	yes	にだ	conservative
JA00315	n	ps	yes	ねぐろ	conservative
JA00316	n	ps	yes	ぼどい	conservative
JA00317	n	ps	yes	アメこう	conservative
JA00318	n	ps	yes	アメ公	conservative
JA00319	n	ps	yes	カイク	conservative
JA00320	n	ps	yes	グエン	conservative
JA00321	n	ps	yes	ジャップ	conservative
JA00322	n	ps	yes	チャンコロ	conservative
JA00323	n	ps	yes	チョッパリ	conservative
JA00324	n	ps	yes	チョン	conservative
JA00325	n	ps	yes	ニガー	conservative
JA00326	n	ps	yes	ニグロ	conservative
JA00327	n	ps	yes	ニダ	conservative
JA00328	n	ps	yes	ネグロ	conservative
JA00329	n	ps	yes	ボドイ	conservative
JA00330	n	ps	yes	三国人	conservative
JA00331	n	ps	yes	不逞鮮人	conservative
JA00332	n	ps	yes	夷狄蛮貊	conservative
JA00333	n	ps	yes	姦国	conservative
JA00334	n	ps	yes	怪鮮人	conservative
JA00335	n	ps	yes	支那	conservative
JA00336	n	ps	yes	支那人	conservative
JA00337	n	ps	yes	暴支膺懲	conservative
JA00338	n	ps	yes	毛唐	conservative
JA00339	n	ps	yes	毛唐人	conservative
JA00340	n	ps	yes	洋夷	conservative
JA00341	n	ps	yes	洋鬼子	conservative
JA00342	n	ps	yes	火病る	conservative
JA00343	n	ps	yes	白んぼ	conservative
JA00344	n	ps	yes	紅夷	conservative
JA00345	n	ps	yes	虫国	conservative
JA00346	n	ps	yes	醜虜	conservative
JA00347	n	ps	yes	露助	conservative
JA00348	n	ps	yes	鮮人	conservative
JA00349	n	ps	yes	鴃舌	conservative
JA00350	n	ps	yes	黒ん坊	conservative
JA00351	n	ps	yes	黒坊	conservative
JA00352	n	qas	no	いんぷれぞんび	inclusive
JA00353	n	qas	no	うんつく	inclusive
JA00354	n	qas	no	かすらっく	inclusive
JA00355	n	qas	no	きもおた	inclusive
JA00356	n	qas	no	くそがき	conservative
JA00357	n	qas	no	たわごと	inclusive
JA00358	n	qas	no	ちかにし	inclusive
JA00359	n	qas	no	ついかす	inclusive
JA00360	n	qas	no	どざ	inclusive
JA00361	n	qas	no	どぱがき	inclusive
JA00362	n	qas	no	ばかづら	inclusive
JA00363	n	qas	no	ぱちかす	inclusive
JA00364	n	qas	no	ぱちんかす	inclusive
JA00365	n	qas	no	びっち	conservative
JA00366	n	qas	no	ふぉとなきっず	inclusive
JA00367	n	qas	no	ふしだらな女	inclusive
JA00368	n	qas	no	ふぜい	inclusive
JA00369	n	qas	no	へなちょこ	inclusive
JA00370	n	qas	no	べらぼうめ	inclusive
JA00371	n	qas	no	べらんめえ	inclusive
JA00372	n	qas	no	ほざく	inclusive
JA00373	n	qas	no	まっぽ	inclusive
JA00374	n	qas	no	まーん	conservative
JA00375	n	qas	no	やりちん	inclusive
JA00376	n	qas	no	やりまん	conservative
JA00377	n	qas	no	ろくでなし	inclusive
JA00378	n	qas	no	アル中	inclusive
JA00379	n	qas	no	インプレゾンビ	inclusive
JA00380	n	qas	no	ウンツク	inclusive
JA00381	n	qas	no	カスラック	inclusive
JA00382	n	qas	no	カメラ小僧	inclusive
JA00383	n	qas	no	キモオタ	inclusive
JA00384	n	qas	no	クソガキ	conservative
JA00385	n	qas	no	シャブ中	inclusive
JA00386	n	qas	no	スイーツ(笑)	inclusive
JA00387	n	qas	no	スラット	conservative
JA00388	n	qas	no	タワゴト	inclusive
JA00389	n	qas	no	チカニシ	inclusive
JA00390	n	qas	no	ツイカス	inclusive
JA00391	n	qas	no	ドザ	inclusive
JA00392	n	qas	no	ドパガキ	inclusive
JA00393	n	qas	no	バカヅラ	inclusive
JA00394	n	qas	no	パチカス	inclusive
JA00395	n	qas	no	パチンカス	inclusive
JA00396	n	qas	no	ビッチ	conservative
JA00397	n	qas	no	ピンぞろ	inclusive
JA00398	n	qas	no	フォトナキッズ	inclusive
JA00399	n	qas	no	フゼイ	inclusive
JA00400	n	qas	no	ブヒる	inclusive
JA00401	n	qas	no	ヘナチョコ	inclusive
JA00402	n	qas	no	ベラボウメ	inclusive
JA00403	n	qas	no	ベランメエ	inclusive
JA00404	n	qas	no	ホザク	inclusive
JA00405	n	qas	no	マカー	inclusive
JA00406	n	qas	no	マッポ	inclusive
JA00407	n	qas	no	ヤク中	inclusive
JA00408	n	qas	no	ヤリチン	inclusive
JA00409	n	qas	no	ヤリマン	conservative
JA00410	n	qas	no	ロクデナシ	inclusive
JA00411	n	qas	no	切断厨	inclusive
JA00412	n	qas	no	厨房	inclusive
JA00413	n	qas	no	変態	conservative
JA00414	n	qas	no	夏厨	inclusive
JA00415	n	qas	no	奴め	inclusive
JA00416	n	qas	no	小僧	inclusive
JA00417	n	qas	no	小娘	inclusive
JA00418	n	qas	no	尻軽	inclusive
JA00419	n	qas	no	廃人	inclusive
JA00420	n	qas	no	弱味噌	inclusive
JA00421	n	qas	no	指示厨	inclusive
JA00422	n	qas	no	極楽蜻蛉	inclusive
JA00423	n	qas	no	疫病神	inclusive
JA00424	n	qas	no	節穴	inclusive
JA00425	n	qas	no	粗大ごみ	inclusive
